lot_id,tray_id,rta1_tat,hta1_tat,rta2_tat,ocv1_tat,c1_tat,dc1_tat,c2_tat,dc2_tat,c3_tat,dc3_tat,c4_tat,ocv2_tat,pg1_tat,pc1_tat,sa1_tat,socv1_tat,sa2_tat,socv2_tat,sa3_tat,socv3_tat
LOT-116,TRAY-1661,207941,86486,106790,119,3551,405,448,405,1758,3877,3428,118,290,290,43267,5,342972,5,209475,5
LOT-116,TRAY-1666,207615,86471,107142,119,3562,405,445,405,1761,3887,3434,118,280,281,43088,5,345609,5,209209,6
LOT-116,TRAY-1673,206974,86526,107352,118,3550,405,448,404,1731,3874,3485,117,290,291,42856,5,345677,5,209163,5
LOT-116,TRAY-1674,206973,86527,107353,118,3539,405,449,405,1735,3869,3417,118,290,291,42856,5,345677,5,209163,5
LOT-116,TRAY-1676,206957,86495,107692,118,3560,405,450,405,1716,3880,3450,118,291,291,42996,5,345511,6,208920,5
LOT-116,TRAY-1677,206766,86534,107277,119,3546,406,455,405,1760,3874,3461,117,290,290,42996,5,345511,6,208920,5
LOT-116,TRAY-1681,206502,86484,107585,118,3543,405,449,404,1829,3878,3483,118,290,291,42876,5,344906,8,209267,6
LOT-116,TRAY-1684,206271,86553,107607,118,3565,405,438,405,1733,3889,3512,117,280,280,42895,5,344671,5,209139,6
LOT-116,TRAY-1685,206158,86510,107853,118,6840,404,531,405,3269,7638,9209,118,280,280,42960,5,345192,6,209534,6
LOT-116,TRAY-1687,206154,86506,107899,118,3548,405,445,405,1745,3877,3518,119,290,291,42814,5,343980,5,209549,6
LOT-116,TRAY-1699,205592,86457,108107,119,3553,404,441,405,1730,3878,3415,118,290,290,42659,5,345024,8,209108,5
LOT-116,TRAY-1707,205498,86564,108218,118,3556,404,448,404,1932,3874,3444,118,290,291,42776,5,345478,14,209558,8
LOT-116,TRAY-1708,205498,86564,108219,118,3553,404,456,405,2042,3883,3493,118,290,292,42776,5,345478,14,209557,8
LOT-116,TRAY-1715,204961,86467,108276,118,3551,405,452,405,2477,3874,4148,119,290,292,42934,5,345035,6,209599,5
LOT-116,TRAY-1730,204326,86469,108820,118,3618,405,453,405,1650,3940,3396,118,280,281,43096,5,345478,5,209633,6
LOT-116,TRAY-1733,203777,86490,108861,118,3572,405,445,404,1705,3882,3387,118,268,269,42935,5,345035,6,209599,5
LOT-116,TRAY-1739,203933,86567,111856,119,3561,405,459,405,1829,3882,3413,118,290,291,42956,6,343689,5,209840,6
LOT-116,TRAY-1750,202491,86470,110761,119,3578,405,445,405,1630,3891,3365,118,290,291,43033,5,344966,4,209491,5
LOT-116,TRAY-1751,202686,86567,111819,118,3572,404,440,404,1733,3882,3486,118,290,290,42895,6,345255,16,209429,6
LOT-116,TRAY-1755,201566,86477,110914,118,3566,405,446,405,1719,3872,3450,117,259,259,42360,5,345021,6,209667,8
LOT-116,TRAY-1774,201944,86525,116854,119,3561,405,447,404,1746,3884,3470,118,290,291,43031,5,345093,6,209542,5
LOT-117,TRAY-1621,209244,86598,104779,118,3539,405,455,405,1804,3869,3448,118,279,280,42494,6,344531,7,209369,6
LOT-117,TRAY-1624,209053,86500,104642,118,3553,405,451,405,1737,3876,3373,118,290,292,42904,14,345056,5,209284,6
LOT-117,TRAY-1626,209052,86525,104613,118,3541,405,460,404,1884,3873,3467,118,290,290,42992,5,343552,5,209302,6
LOT-117,TRAY-1639,208378,86505,105180,118,3552,404,447,404,1818,3875,3469,117,289,290,43019,8,343348,5,209167,6
LOT-117,TRAY-1643,208690,86503,105321,119,3557,405,453,405,1678,3881,3404,117,290,290,42947,14,344647,8,209139,6
LOT-117,TRAY-1647,208650,86503,105643,119,3557,404,452,404,1775,3879,3480,118,290,291,43911,5,344877,5,209223,6
LOT-117,TRAY-1653,208371,86481,105948,119,7107,405,562,405,3203,7659,8089,118,269,269,42896,6,345256,17,209429,6
LOT-117,TRAY-1659,208073,86483,106607,118,3560,404,454,404,1690,3878,3345,118,279,280,43445,5,344938,5,209298,6
LOT-117,TRAY-1679,206620,86587,107987,118,3581,405,448,405,2073,3893,3573,117,290,291,42720,13,344088,5,209173,5
LOT-117,TRAY-1682,206503,86483,107584,118,3535,405,453,404,1901,3872,3543,118,290,291,42816,5,345321,5,209238,6
LOT-117,TRAY-1683,206271,86553,107607,118,3594,405,439,406,1588,3897,3442,117,291,291,42877,5,344907,8,209267,6
LOT-117,TRAY-1690,205725,86502,107926,119,3590,405,453,405,2191,3890,3535,117,290,291,42659,5,345024,8,209108,5
LOT-117,TRAY-1691,205999,86534,107938,119,3572,405,452,405,1809,3893,3405,118,280,280,42713,5,345344,5,209339,5
LOT-117,TRAY-1692,205998,86534,107940,120,3594,405,456,405,1712,3891,3401,118,290,290,42664,5,345113,5,209273,5
LOT-117,TRAY-1693,205693,86537,108065,119,3545,405,450,405,1914,3877,3393,118,291,290,42939,5,345635,8,209420,8
LOT-117,TRAY-1694,205692,86536,108065,118,3555,405,454,405,1889,3883,3453,118,290,291,42839,5,346127,5,209433,5
LOT-117,TRAY-1695,205498,86463,108032,118,3542,405,457,405,1791,3879,3419,117,290,290,42790,14,344685,5,209222,6
LOT-117,TRAY-1696,205497,86463,108032,118,3582,405,443,405,1738,3878,3470,118,290,291,42720,13,344088,5,209174,5
LOT-117,TRAY-1697,205598,86558,107950,119,3559,405,442,405,1647,3881,3390,118,290,291,42664,5,345113,5,209273,5
LOT-117,TRAY-1698,205598,86559,107950,118,3578,405,446,405,1747,3891,3481,117,290,290,42939,5,345635,8,209420,8
LOT-117,TRAY-1703,205582,86565,108162,119,3554,404,442,404,1905,3877,3511,118,290,290,42763,6,346169,6,209635,6
LOT-117,TRAY-1711,205130,86444,108375,118,3545,405,443,404,1658,3874,3340,117,289,291,42975,5,345676,6,209439,6
LOT-117,TRAY-1712,205130,86444,108375,118,3547,404,448,404,1622,3873,3369,118,290,290,42779,5,346105,5,209462,5
LOT-117,TRAY-1717,204871,86450,108553,119,3561,405,444,405,1728,3879,3441,117,289,290,43033,5,345611,5,209512,5
LOT-117,TRAY-1719,204838,86459,108543,118,3571,405,448,405,1731,3880,3409,118,290,291,42972,5,346090,6,209628,6
LOT-117,TRAY-1720,204838,86459,108543,118,3563,404,446,406,1739,3889,3400,117,290,290,42972,5,346089,6,209628,6
LOT-117,TRAY-1728,204365,86464,108807,119,3562,404,442,405,1692,3885,3405,119,290,291,43122,5,345655,9,209734,5
LOT-117,TRAY-1738,203484,86492,110729,119,3555,405,446,405,1765,3879,3454,117,290,291,42886,4,345107,5,209648,14
LOT-117,TRAY-1744,203575,86561,111678,118,3559,405,444,404,1625,3873,3425,117,290,289,42944,5,345147,5,209571,6
LOT-117,TRAY-1748,202902,86484,110776,118,3564,404,444,404,1601,3875,3334,117,290,292,42746,5,345050,6,209504,8
LOT-117,TRAY-1749,202491,86469,110762,118,3579,405,452,406,1592,3883,3403,118,290,290,43034,5,344965,4,209490,5
LOT-117,TRAY-1752,202686,86567,111820,118,3569,404,442,405,1689,3882,3421,118,290,290,42930,6,344619,9,209475,7
LOT-117,TRAY-1756,201566,86477,110914,118,3556,404,449,405,1718,3880,3440,117,291,291,42746,5,345051,6,209505,8
LOT-117,TRAY-1761,202473,86510,111464,118,3554,404,450,405,1611,3869,3353,117,290,290,42866,5,344460,5,209519,5
LOT-117,TRAY-1762,202473,86510,111465,118,3567,404,449,405,1909,3877,3460,119,290,290,42032,5,345106,6,209522,5
LOT-117,TRAY-1763,202446,86502,116564,118,3570,405,439,405,1611,3886,3385,117,290,291,42979,5,344861,5,209345,6
LOT-117,TRAY-1767,202047,86467,116667,118,3551,404,445,404,1791,3872,3497,117,290,291,43044,5,345293,5,209588,9
LOT-117,TRAY-1769,202230,86470,116537,118,3562,405,448,405,1817,3872,3391,117,290,291,43034,5,344683,6,209456,6
LOT-117,TRAY-1771,202115,86479,116339,118,3573,405,440,405,1659,3890,3470,118,290,291,43034,5,344684,6,209457,6
LOT-117,TRAY-1787,201543,86499,117075,119,3559,405,450,405,1787,3872,3490,118,290,291,42774,5,345032,5,209557,5
LOT-118,TRAY-1633,209141,86498,105279,120,3553,404,450,404,1681,3874,3356,118,290,290,43044,5,342869,5,209215,5
LOT-118,TRAY-1635,208724,86491,104915,118,6149,404,763,404,6594,7598,10570,118,280,281,42987,6,345025,5,209591,8
LOT-118,TRAY-1650,208632,86499,105911,119,3560,406,456,405,1751,3882,3395,118,290,290,43834,5,344870,5,209225,5
LOT-118,TRAY-1654,208371,86481,105947,119,3585,405,448,405,2155,3890,3598,118,280,279,43694,6,345163,9,209508,6
LOT-118,TRAY-1655,208496,86490,106073,118,3553,405,454,404,1752,3889,3402,118,258,259,43694,6,345163,9,209509,6
LOT-118,TRAY-1678,206766,86535,107278,118,3541,405,458,405,1783,3872,3515,117,291,290,42785,7,345612,6,209015,6
LOT-118,TRAY-1680,206619,86586,107987,118,3563,405,446,405,1712,3881,3463,119,291,291,42895,5,344673,5,209140,5
LOT-118,TRAY-1686,206158,86511,107854,118,3558,406,447,405,1716,3887,3498,117,290,290,42816,5,345322,5,209238,6
LOT-118,TRAY-1688,206154,86507,107899,118,3581,404,445,405,1743,3878,3574,117,279,280,42814,5,343980,5,209548,6
LOT-118,TRAY-1689,205725,86502,107926,118,3553,406,450,405,1795,3877,3475,117,290,291,42789,14,344685,5,209222,6
LOT-118,TRAY-1700,205592,86457,108106,118,3570,405,447,405,1680,3887,3468,118,290,291,42712,5,345343,5,209338,5
LOT-118,TRAY-1701,205457,86542,108140,118,3572,405,461,405,1688,3888,3414,118,290,290,42792,5,345668,8,209473,5
LOT-118,TRAY-1702,205456,86541,108139,118,3560,405,450,405,1803,3888,3427,118,290,291,42840,5,346128,5,209433,5
LOT-118,TRAY-1704,205582,86565,108162,118,3549,405,448,405,1951,3877,3613,117,289,291,42779,5,346105,5,209462,5
LOT-118,TRAY-1705,205235,86472,108351,118,7893,405,490,405,1305,7742,5673,118,279,280,42551,8,345094,6,209592,6
LOT-118,TRAY-1706,205236,86472,108351,118,3566,405,443,405,1863,3893,3495,118,279,280,42975,5,345676,6,209439,6
LOT-118,TRAY-1713,204825,86567,108535,118,7083,405,487,405,1504,7679,5831,118,279,280,42551,8,345094,5,209592,6
LOT-118,TRAY-1718,204872,86449,108552,119,3582,404,450,405,1784,3884,3526,118,290,291,42795,5,346213,5,209554,5
LOT-118,TRAY-1721,204705,86457,108714,118,3566,405,442,405,1656,3884,3408,118,280,281,43034,5,345611,5,209512,5
LOT-118,TRAY-1724,204566,86481,108830,118,3565,406,447,406,1667,3881,3415,118,290,291,42873,5,345862,5,209664,5
LOT-118,TRAY-1729,204327,86468,108820,118,3558,405,451,405,1711,3876,3431,118,290,290,43096,5,345478,5,209633,6
LOT-118,TRAY-1731,204325,86488,108685,118,3558,404,449,404,1821,3881,3403,118,290,291,42930,5,345089,5,209612,5
LOT-118,TRAY-1735,203488,86524,110765,119,3560,405,441,404,1680,3877,3423,117,290,291,42799,5,344113,5,209574,6
LOT-118,TRAY-1736,203487,86523,110765,118,3562,405,462,405,1788,3882,3437,118,290,290,42886,4,345107,5,209648,14
LOT-118,TRAY-1740,203933,86567,111857,118,3557,404,453,405,1766,3879,3477,118,290,291,42956,6,343689,5,209841,6
LOT-118,TRAY-1743,203575,86561,111678,118,3568,405,442,405,1632,3879,3452,119,290,289,42867,5,344461,5,209520,5
LOT-118,TRAY-1746,202477,86476,110639,119,3561,405,448,405,1823,3881,3446,119,290,291,42797,5,344112,5,209572,6
LOT-118,TRAY-1753,202257,86467,112074,119,3562,404,445,405,1821,3874,3578,118,291,291,43039,5,344558,6,209671,6
LOT-118,TRAY-1754,202257,86468,112074,119,3561,404,445,405,1798,3880,3522,118,290,290,43048,5,344638,14,209578,5
LOT-118,TRAY-1757,202169,86564,111840,118,3560,405,452,405,1750,3878,3463,119,279,281,43048,5,344638,14,209578,5
LOT-118,TRAY-1758,202169,86565,111839,118,7050,405,481,405,2116,7664,6068,118,269,271,42046,5,344786,8,209399,6
LOT-118,TRAY-1764,202445,86502,116564,119,3565,405,443,405,1656,3880,3385,118,290,291,42932,5,345109,5,209551,5
LOT-118,TRAY-1765,202571,86486,116749,118,3585,405,443,405,1486,3875,3421,118,290,292,42978,6,345221,5,209518,5
LOT-118,TRAY-1770,202230,86471,116537,119,3550,406,442,405,1748,3874,3410,119,290,291,42978,6,345220,5,209517,5
LOT-118,TRAY-1772,202116,86480,116341,118,3580,405,450,405,1723,3891,3467,118,290,291,43044,5,345292,5,209586,9
LOT-118,TRAY-1775,202000,86509,116841,119,3584,405,443,404,1930,3901,3609,117,279,280,42441,5,345175,5,209605,6
LOT-118,TRAY-1776,202000,86510,116842,118,3565,404,456,405,1752,3886,3460,118,290,291,42441,5,345175,5,209604,5
LOT-118,TRAY-1777,200812,86465,116072,118,3562,404,443,405,1688,3883,3467,118,290,291,42987,6,345025,6,209591,8
LOT-118,TRAY-1785,201794,86503,116847,118,3578,406,450,406,2065,3879,3566,118,290,291,42956,6,345145,6,209770,5
LOT-118,TRAY-1791,200686,86521,116778,119,3551,405,444,405,1310,3875,3459,118,280,280,43031,5,345093,6,209543,5
LOT-119,TRAY-1710,204898,86566,108482,119,3553,405,450,405,1643,3881,3385,118,290,290,42808,5,346202,5,209582,5
LOT-119,TRAY-1714,204825,86567,108536,118,3549,405,448,404,1906,3878,3528,118,290,291,42874,5,345265,5,209479,5
LOT-119,TRAY-1716,204961,86467,108276,118,3555,405,451,405,1766,3876,3515,118,290,291,42961,5,345579,8,209410,6
LOT-119,TRAY-1722,204704,86457,108712,118,3552,405,446,405,1745,3887,3446,118,290,291,42795,5,346213,5,209554,5
LOT-119,TRAY-1723,204566,86482,108830,118,3610,405,455,405,1742,3885,3414,117,290,291,43122,5,345655,9,209734,5
LOT-119,TRAY-1725,204670,86460,108814,118,3552,404,448,404,1717,3879,3421,118,290,290,42874,5,345264,5,209478,5
LOT-119,TRAY-1727,204365,86465,108807,119,3575,405,443,405,1686,3885,3434,117,290,292,42873,5,345862,5,209664,5
LOT-119,TRAY-1732,204324,86486,108685,119,3638,404,451,404,1626,3898,3401,118,290,291,42932,5,345089,5,209612,5
LOT-119,TRAY-1734,203777,86490,108861,118,3568,404,447,404,1903,3899,3541,118,290,291,42962,5,345580,8,209410,6
LOT-119,TRAY-1737,203484,86491,110729,118,3542,405,453,405,1838,3872,3456,118,290,291,42360,5,345021,6,209667,8
LOT-119,TRAY-1742,202275,86490,110715,118,3549,405,455,406,1682,3874,3418,118,290,291,42629,6,345165,5,209658,5
LOT-119,TRAY-1745,202477,86477,110640,119,3578,405,449,404,1720,3883,3487,118,290,290,42751,6,344630,6,209635,6
LOT-119,TRAY-1747,202901,86484,110777,118,3563,405,449,405,1857,3877,3533,118,290,291,43053,6,344656,6,209602,5
LOT-119,TRAY-1759,202604,86457,111734,119,3559,405,455,404,1759,3878,3481,118,290,291,42032,5,345105,6,209523,5
LOT-119,TRAY-1760,202604,86455,111732,119,6867,405,515,404,3032,7664,7612,118,269,269,42643,5,343691,6,209498,6
LOT-119,TRAY-1766,202571,86486,116750,119,3560,404,444,405,1488,3878,3416,118,290,290,42932,5,345109,5,209551,5
LOT-119,TRAY-1768,202046,86467,116667,118,3549,404,448,404,1794,3866,3433,118,279,280,42961,5,345192,6,209534,6
LOT-119,TRAY-1773,201944,86525,116854,119,3563,405,445,405,1824,3871,3549,118,290,290,42949,5,345063,5,209641,5
LOT-119,TRAY-1779,201733,86528,116801,119,3551,405,450,405,1831,3872,3511,118,290,290,42904,5,345169,5,209504,5
LOT-119,TRAY-1780,201733,86528,116801,119,3588,405,452,405,1896,3882,3548,118,269,270,43095,6,345177,5,209595,6
LOT-119,TRAY-1781,201960,86495,116904,119,3568,404,452,405,1724,3887,3489,117,279,280,43095,6,345178,5,209595,6
LOT-119,TRAY-1782,201960,86495,116904,117,3556,405,451,404,1695,3873,3466,118,290,291,42955,6,345145,6,209770,5
LOT-119,TRAY-1783,201841,86536,117052,119,3566,405,452,405,1794,3877,3487,118,290,290,42785,5,345155,5,209450,5
LOT-119,TRAY-1784,201841,86535,117051,117,3570,405,451,404,1711,3883,3448,118,291,290,42834,4,345104,5,209475,6
LOT-119,TRAY-1786,201794,86503,116847,119,3548,405,451,405,1532,3868,3494,118,290,291,42950,5,345064,5,209641,5
LOT-119,TRAY-1789,201742,86499,117153,118,3554,405,448,405,1697,3881,3438,117,290,290,42885,5,345074,6,209560,5
LOT-119,TRAY-1794,201402,86528,116997,118,3550,405,442,405,1871,3881,3487,118,290,291,43150,5,344882,7,209487,5
LOT-119,TRAY-1796,201485,86531,117448,118,3559,405,446,405,1416,3876,3372,118,290,290,42791,5,345047,9,209556,6
LOT-119,TRAY-1797,201158,86505,116993,119,3559,405,444,405,1703,3881,3397,118,279,280,42885,5,345074,6,209559,5
LOT-119,TRAY-1798,200231,86523,116960,118,3559,405,446,404,1687,3879,3249,119,290,290,42898,6,345212,6,209517,6
LOT-119,TRAY-1801,200581,86541,116914,118,3567,405,452,405,1721,3876,3487,118,290,292,42834,4,345104,5,209476,6
LOT-119,TRAY-1805,201164,86517,117169,119,3556,405,446,405,1516,3873,3507,118,290,290,43095,5,344953,6,209529,6
LOT-119,TRAY-1806,201164,86516,117167,118,3580,405,450,404,1829,3878,3500,117,290,290,43263,5,344380,5,209573,6
LOT-119,TRAY-1818,201052,86521,117491,118,3567,405,445,404,1697,3890,3419,118,290,291,42963,5,344366,6,209561,5
LOT-119,TRAY-1822,200709,86523,117564,119,3554,405,445,405,1763,3879,3430,118,290,291,42983,5,344954,6,209410,5
LOT-119,TRAY-1830,200559,86605,117695,118,3559,405,444,404,1705,3878,3377,118,290,291,42072,5,344642,6,209521,6
LOT-119,TRAY-1856,198958,86457,119877,118,3567,404,442,404,1716,3887,3450,118,290,292,43170,6,344628,6,209496,6
LOT-119,TRAY-1890,194871,87115,119922,118,3567,405,442,405,1682,3886,3402,118,290,291,48684,5,344733,5,209468,5
LOT-119,TRAY-1901,194500,86941,119928,118,3572,405,442,404,1660,3877,3404,117,290,291,49117,6,346713,5,209451,5
LOT-119,TRAY-1905,194193,86970,120595,119,3561,406,439,404,1644,3882,3351,118,280,279,49876,5,346335,6,210191,5
LOT-120,TRAY-1726,204671,86460,108813,119,3549,404,459,404,2593,3881,4324,117,290,291,42629,6,345165,5,209658,5
LOT-120,TRAY-1741,202276,86490,110715,118,6980,404,497,405,2160,7619,6322,118,280,281,42911,6,345127,6,209428,6
LOT-120,TRAY-1778,200812,86465,116071,118,3551,404,448,405,1727,3880,3477,118,290,291,42979,5,344861,4,209345,6
LOT-120,TRAY-1788,201543,86501,117075,118,3564,405,444,404,1627,3887,3380,118,291,291,42784,5,345153,5,209450,5
LOT-120,TRAY-1802,200581,86541,116914,118,3567,405,442,404,1666,3887,3484,118,290,290,42911,6,345126,6,209428,5
LOT-120,TRAY-1803,201187,86519,117178,118,3554,404,448,405,1890,3875,3576,117,290,291,43023,5,345052,5,209633,5
LOT-120,TRAY-1804,201186,86519,117179,119,3552,405,450,405,1875,3866,3545,118,290,290,42768,5,344743,5,209541,5
LOT-120,TRAY-1807,201103,86531,117290,118,3563,405,441,404,1584,3877,3415,118,290,290,43065,5,345013,6,209507,5
LOT-120,TRAY-1813,201169,86471,117414,118,3568,404,445,404,1662,3892,3383,117,280,281,43095,5,344954,6,209529,6
LOT-120,TRAY-1820,199733,86537,117190,118,3572,405,444,405,1708,3876,3424,118,290,291,43064,5,345012,6,209507,5
LOT-120,TRAY-1823,200789,86473,117520,117,3557,405,441,404,1758,3883,3483,118,289,290,42828,5,344629,5,209499,5
LOT-120,TRAY-1827,200476,86530,117791,119,3560,405,447,406,1718,3876,3413,119,290,291,42901,5,344429,5,209449,6
LOT-120,TRAY-1833,198906,86528,117409,118,3559,405,441,405,1844,3887,3540,118,290,290,43118,5,344996,5,209550,5
LOT-120,TRAY-1834,198906,86528,117409,118,7068,404,473,404,2022,7676,6140,118,269,269,50262,5,345406,8,209414,6
LOT-120,TRAY-1844,200104,86664,117926,118,3569,405,440,405,1636,3888,3373,117,290,291,43123,5,344388,5,209651,6
LOT-120,TRAY-1848,199936,86657,117975,118,3569,405,444,404,1648,3890,3381,118,269,269,43125,5,344388,5,209652,6
LOT-120,TRAY-1850,199810,86787,119842,119,3583,405,447,405,1796,3886,3493,118,290,291,47527,5,345014,5,209500,5
LOT-120,TRAY-1851,199342,86444,117800,118,3559,405,443,405,1700,3878,3484,118,290,291,42045,5,344786,8,209398,6
LOT-120,TRAY-1853,199145,86862,119881,119,3560,405,452,405,1653,3876,3371,118,290,290,42646,5,344834,6,209467,5
LOT-120,TRAY-1859,198664,86910,119892,119,3567,405,444,405,1714,3884,3436,117,290,291,43248,5,344202,5,209602,9
LOT-120,TRAY-1866,198632,86466,119924,118,3569,405,444,405,1609,3888,3390,118,291,290,43248,5,344202,5,209601,9
LOT-120,TRAY-1887,195376,87142,119927,118,3561,405,445,405,1937,3904,3536,118,290,291,48790,5,345082,5,209544,5
LOT-120,TRAY-1888,195169,86471,119676,119,3571,405,437,405,1676,3889,3306,118,290,290,47935,5,344967,6,209520,6
LOT-120,TRAY-1895,194653,87019,119861,118,3553,405,445,405,1829,3885,3394,118,289,291,49117,6,346712,5,209451,5
LOT-120,TRAY-1896,194641,86472,119915,118,7108,405,469,404,1762,7667,5696,118,269,269,52798,5,349696,6,209570,8
LOT-120,TRAY-1897,194640,86472,119915,119,3563,405,439,405,1688,3881,3417,117,279,280,48190,5,344761,5,209060,6
LOT-120,TRAY-1899,194761,86958,119917,118,3558,406,443,405,1739,3885,3399,118,279,280,48612,6,345101,8,209495,5
LOT-120,TRAY-1900,194500,86941,119928,118,3565,405,442,405,1849,3893,3420,118,269,270,48006,6,344671,6,209587,6
LOT-120,TRAY-1912,193943,87005,127713,118,3570,405,439,405,1677,3892,3433,118,290,291,51227,5,344763,5,209465,5
LOT-120,TRAY-1916,193767,87010,127438,118,3561,405,442,405,1690,3875,3459,119,290,291,50656,5,344351,5,209470,5
LOT-120,TRAY-1917,193768,87010,127438,118,3557,404,446,405,1680,3881,3468,118,290,290,50657,5,344352,5,209470,5
LOT-120,TRAY-1919,193480,86462,120618,118,3552,405,442,405,1897,3881,3431,118,289,290,49276,5,345967,5,209495,5
LOT-120,TRAY-1922,193433,87038,127351,119,3567,405,445,405,1627,3887,3372,119,290,290,51920,5,344449,5,209574,5
LOT-120,TRAY-1924,193192,87097,127452,118,3557,405,447,404,1808,3874,3495,119,269,269,52840,5,345574,5,209333,6
LOT-120,TRAY-1925,193192,87097,127451,119,3564,405,445,405,1812,3883,3453,118,290,291,52841,5,345574,5,209334,6
LOT-120,TRAY-1934,192666,87197,127477,117,3554,405,453,406,1776,3869,3449,118,268,269,52186,5,345353,5,209408,9
LOT-120,TRAY-1939,192397,86468,127503,119,3558,405,445,405,1703,3881,3381,118,290,291,51618,5,346103,5,209378,5
LOT-120,TRAY-1951,191737,87253,127369,118,3560,405,448,404,1705,3882,3418,118,291,290,50201,5,345752,5,209382,5
LOT-120,TRAY-1952,191355,86548,127433,118,3557,405,444,405,1770,3881,3277,118,290,291,54699,5,349392,5,209488,6
LOT-120,TRAY-1975,188843,87591,126676,118,3559,406,447,404,1716,3882,3425,118,290,291,52271,6,349063,5,209656,6
LOT-121,TRAY-1790,201742,86498,117153,118,3555,406,448,405,1746,3881,3446,118,290,291,42767,5,344743,5,209541,5
LOT-121,TRAY-1793,201402,86528,116997,118,3546,405,445,406,1843,3879,3462,118,290,291,43150,5,344883,5,209488,5
LOT-121,TRAY-1795,201486,86531,117447,118,3565,405,446,405,1412,3887,3383,118,290,292,42791,5,345047,6,209555,6
LOT-121,TRAY-1800,200230,86523,116961,119,3540,404,444,405,1736,3869,3462,118,291,290,42902,5,345169,5,209504,5
LOT-121,TRAY-1808,201102,86529,117289,119,3565,405,445,405,1654,3885,3417,118,290,290,42966,5,344444,5,209444,5
LOT-121,TRAY-1809,200832,86448,117208,118,3565,406,445,405,1762,3887,3443,118,290,291,42957,5,344925,6,209577,5
